data_format,access,associated_entities/0/entity_submitter_id,associated_entities/0/entity_type,associated_entities/0/case_id,associated_entities/0/entity_id,file_name,submitter_id,data_category,analysis/workflow_version,analysis/input_files/0/data_format,analysis/input_files/0/proportion_reads_mapped,analysis/input_files/0/total_reads,analysis/input_files/0/access,analysis/input_files/0/file_name,analysis/input_files/0/wgs_coverage,analysis/input_files/0/proportion_base_mismatch,analysis/input_files/0/proportion_reads_duplicated,analysis/input_files/0/submitter_id,analysis/input_files/0/data_category,analysis/input_files/0/platform,analysis/input_files/0/file_size,analysis/input_files/0/created_datetime,analysis/input_files/0/average_base_quality,analysis/input_files/0/md5sum,analysis/input_files/0/updated_datetime,analysis/input_files/0/file_id,analysis/input_files/0/pairs_on_diff_chr,analysis/input_files/0/data_type,analysis/input_files/0/average_insert_size,analysis/input_files/0/average_read_length,analysis/input_files/0/state,analysis/input_files/0/experimental_strategy,analysis/updated_datetime,analysis/workflow_link,analysis/submitter_id,analysis/state,analysis/workflow_type,analysis/analysis_id,analysis/created_datetime,platform,file_size,md5sum,file_id,data_type,state,experimental_strategy,annotations/0/annotation_id,annotations/0/entity_submitter_id,annotations/0/notes,annotations/0/entity_type,annotations/0/updated_datetime,annotations/0/submitter_id,annotations/0/state,annotations/0/category,annotations/0/classification,annotations/0/entity_id,annotations/0/created_datetime,annotations/0/status,annotations/0/case_id,annotations/0/case_submitter_id,annotations/1/entity_submitter_id,annotations/1/notes,annotations/1/submitter_id,annotations/1/classification,annotations/1/entity_id,annotations/1/created_datetime,annotations/1/annotation_id,annotations/1/entity_type,annotations/1/updated_datetime,annotations/1/case_id,annotations/1/state,annotations/1/category,annotations/1/status,annotations/1/case_submitter_id
TSV,open,TCGA-KK-A6E6-01A-11R-A311-07,aliquot,e377f873-c0d1-4810-9f3d-e551723858e1,79922276-6e00-4f17-851f-554f52f71520,d89e0892-85e8-411b-82a6-615a91aa840c.rna_seq.augmented_star_gene_counts.tsv,0c935ca6-80c6-45bb-b940-66cd6d5541ea,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9836185167821655,115700146,controlled,d89e0892-85e8-411b-82a6-615a91aa840c.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.003231457,0,6a7d0c8a-6a4e-4ae6-9516-6ccdfed15dbd,Sequencing Reads,Illumina,6635954393,2021-12-13T20:06:16.216573-06:00,36,785a8f6da51257d7e55666e8a95e9b8f,2023-07-12T10:45:48.873121-05:00,ce84db98-cef9-4bdc-9406-2827bfbc8b47,256055,Aligned Reads,1272,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,d89e0892-85e8-411b-82a6-615a91aa840c_star__counts,released,STAR - Counts,46703a08-3b0d-4a45-b356-059591bbb03d,2021-12-13T21:27:13.735166-06:00,Illumina,4238197,dded2cc68c451b21b75218d9fcff6ae0,05555a43-e14b-493c-919f-085d28597798,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-HC-A6AS-01A-11R-A30B-07,aliquot,6b3f53ab-00f4-4c45-9bb5-5c8adbc66084,9605aa9b-2739-4d98-864d-fcfdb59b9ef5,8f839203-1593-4ab2-bcf6-627a252bdf0f.rna_seq.augmented_star_gene_counts.tsv,47e6270b-e689-43a9-a7c6-e54e47d67c61,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.978948823864913,138514446,controlled,8f839203-1593-4ab2-bcf6-627a252bdf0f.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002991239,0,300f88f0-cc74-4eec-84bf-e6ae0478b8d1,Sequencing Reads,Illumina,7066531871,2021-12-13T19:58:00.344665-06:00,37,2a7cf648c2c022a6106d6281da2f9db5,2023-07-12T10:45:48.873121-05:00,916c91df-a627-4d96-927c-a9310767d84c,169274,Aligned Reads,951,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,8f839203-1593-4ab2-bcf6-627a252bdf0f_star__counts,released,STAR - Counts,bed14779-e42a-4804-954f-4a5014b36066,2021-12-13T21:24:18.708178-06:00,Illumina,4240759,eb922743aa3023855b147ee3994d6f6d,5cc87d84-66e4-43f5-ba54-c492e82ee3b4,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-SU-A7E7-01A-22R-A33R-07,aliquot,2648c3c9-9884-4a0c-96aa-61130cd289ea,041bbea8-d1fe-4f96-be85-67a95e651044,ec8e3c4b-80d3-4827-8fb7-3a34253c6063.rna_seq.augmented_star_gene_counts.tsv,ff6b2cdf-e61c-4fcf-a7c4-7fd071426776,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9776977610619925,122364710,controlled,ec8e3c4b-80d3-4827-8fb7-3a34253c6063.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.005541965,0,069b69ed-54cf-4c4a-94fd-f4066e44c59e,Sequencing Reads,Illumina,6995383633,2021-12-13T20:08:27.368890-06:00,35,a168045cbd62418be231439c33a791c0,2023-07-12T10:45:48.873121-05:00,e844aaa7-b705-44fd-9ee5-75a7a149bd96,193216,Aligned Reads,1062,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,ec8e3c4b-80d3-4827-8fb7-3a34253c6063_star__counts,released,STAR - Counts,5bce3323-7e75-4b35-82a3-49c39ae08f31,2021-12-13T21:21:49.271323-06:00,Illumina,4244025,af4992e59f9bd6a11cdfa073b30b48e4,d9746836-99df-4745-8724-e3195bdf674b,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-J4-8200-01A-11R-A29R-07,aliquot,897a2af4-55af-4245-8629-1a71b622c17e,bcc096bf-c300-4e3d-b616-daee079938e6,c4e1b313-1f10-445d-ac48-38b291fb103c.rna_seq.augmented_star_gene_counts.tsv,0d6691f2-27c5-47bc-996e-856af3b2058d,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9748583599490861,124996778,controlled,c4e1b313-1f10-445d-ac48-38b291fb103c.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.007382627,0,5cd3b43f-0f46-4c60-86d6-985968a29b65,Sequencing Reads,Illumina,7428918810,2021-12-13T20:04:00.034236-06:00,35,916c2c8e853003954ee2fa95ef914007,2023-07-12T10:45:48.873121-05:00,c0d97bed-0ac3-4730-b576-a968ffdc262c,331713,Aligned Reads,1475,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,c4e1b313-1f10-445d-ac48-38b291fb103c_star__counts,released,STAR - Counts,6831f1c1-90b3-47e4-bb9f-2c5672bae68e,2021-12-13T21:26:32.348001-06:00,Illumina,4239136,dad1950c16cc8b8ef737cc89f810966d,61831e68-f9a1-461a-ba2c-0516dcf6c257,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-EJ-5542-01A-01R-1580-07,aliquot,5a92ec4c-36ee-4588-aca2-e3303f29c7ad,71b37147-df4c-40ef-b57a-57c2f692de06,2ee0b31d-a045-4746-b815-f6c1acc387b9.rna_seq.augmented_star_gene_counts.tsv,28c062b3-fb45-4be3-9e90-e3766c589126,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9875880064129786,156472688,controlled,2ee0b31d-a045-4746-b815-f6c1acc387b9.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.00338347,0,a076b5f6-fe6d-4ff0-a41f-e51c7d24de7f,Sequencing Reads,Illumina,7816523634,2021-12-13T19:47:27.879610-06:00,38,8dda4690a805a349bb514e13d44dd783,2023-07-12T10:45:48.873121-05:00,74e94c60-873a-4c14-90d1-ccd5f3768f02,406749,Aligned Reads,1348,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,2ee0b31d-a045-4746-b815-f6c1acc387b9_star__counts,released,STAR - Counts,cf68b471-171f-4025-9a4b-0a02f72377f6,2021-12-13T21:29:55.450177-06:00,Illumina,4248084,d5b3a81fcdee8ef672d21016a4e0f7ca,46a9d30b-088c-4c0b-b161-07c4699272a1,Gene Expression Quantification,released,RNA-Seq,3266a2a8-02bd-5981-9e72-2e79c0ad5d7e,TCGA-EJ-5542,Prior malignancy melanoma. No systemic chemotherapy or radiation.,case,2018-08-23T16:32:20.747393-05:00,11859,released,Prior malignancy,Notification,5a92ec4c-36ee-4588-aca2-e3303f29c7ad,2012-10-31T00:00:00,Approved,5a92ec4c-36ee-4588-aca2-e3303f29c7ad,TCGA-EJ-5542,,,,,,,,,,,,,,
TSV,open,TCGA-J9-A52C-01A-11R-A26U-07,aliquot,1940166e-aedc-4dc5-90a5-609871f9f7da,77d1e365-4ccc-4b1a-aa0d-cda00b246ba4,67b5aad0-8e60-4802-8791-5c14b7a1305a.rna_seq.augmented_star_gene_counts.tsv,55a78831-781e-408f-b9d4-d79cfbb4753d,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9534001455239741,87655660,controlled,67b5aad0-8e60-4802-8791-5c14b7a1305a.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.003978365,0,cfc5790c-167c-4abe-bb5c-5cdd9e818a0e,Sequencing Reads,Illumina,4159671030,2021-12-13T19:53:46.771712-06:00,37,549f892eefcbbf5f1ad344895b956a01,2023-07-12T10:45:48.873121-05:00,ff892259-5d18-473b-9ee7-a1380428e790,173958,Aligned Reads,1130,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,67b5aad0-8e60-4802-8791-5c14b7a1305a_star__counts,released,STAR - Counts,761151d0-de1d-4b1f-88be-0d9dad094381,2021-12-13T21:32:47.772539-06:00,Illumina,4227604,af977b9107436f202ad8064d387f4d11,3a394f4d-faf2-47de-b960-b964ea23b45a,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-G9-6356-11A-01R-1789-07,aliquot,1d7ffbe7-6139-412b-8739-8082a63a2b33,aabc18c1-ba2e-40a8-b564-eb97b2a188f8,6a48a923-7683-4f65-b3e6-d2b06b501bd6.rna_seq.augmented_star_gene_counts.tsv,b6c7166c-dbe8-45f1-8e1d-2bb204b63af3,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9850395773552627,166926768,controlled,6a48a923-7683-4f65-b3e6-d2b06b501bd6.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.004608427,0,634fdd11-d7b8-4bbf-9ecc-8f613835e74d,Sequencing Reads,Illumina,9030676298,2021-12-13T19:53:58.052170-06:00,37,ef417966f89b3a709a275eb355ecd702,2023-07-12T10:45:48.873121-05:00,b33578b9-0ab5-4405-ada0-c70e447a0300,508941,Aligned Reads,1068,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,6a48a923-7683-4f65-b3e6-d2b06b501bd6_star__counts,released,STAR - Counts,782795a5-e904-49d2-bcd8-c19a580a7f01,2021-12-13T21:26:51.851689-06:00,Illumina,4244273,5e2094b49b92f019ffbbff43fd03896c,9ffd93f3-b429-4876-a145-964cb53b0ae0,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-KK-A8IG-01A-11R-A36G-07,aliquot,1e3c1d8f-b3c9-47be-89e4-22e6b16ed2ae,95c350df-1871-430a-9c08-f3d88e2edcaf,d8ddfafb-4033-4d90-9958-46c4c0cb3d67.rna_seq.augmented_star_gene_counts.tsv,a16b3523-e7d0-44ee-bc1f-c1b9d0f2aba5,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9751772770524835,115103166,controlled,d8ddfafb-4033-4d90-9958-46c4c0cb3d67.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002302423,0,280d47d7-1b11-49f0-956d-f01c61d54eaf,Sequencing Reads,Illumina,5871217559,2021-12-13T20:06:23.292830-06:00,37,d5ada792e81e3e0006e74e0cf2ce663b,2023-07-12T10:45:48.873121-05:00,5cfc5c4f-a08e-42da-b170-15e8594236e0,158924,Aligned Reads,1068,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,d8ddfafb-4033-4d90-9958-46c4c0cb3d67_star__counts,released,STAR - Counts,d8b24098-2644-45d0-ae98-dc03d732b283,2021-12-13T21:23:52.704081-06:00,Illumina,4236545,e0ee3c0842a82ce4343c1d26a8fcae52,dfb4b787-e291-4970-895d-bf42368cb4d7,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-J4-A6G3-01A-11R-A311-07,aliquot,9b015929-99eb-4e74-8fbf-6b2e6d7f08e4,613b606c-0d1e-49ff-bd2b-30fa17b14fb6,862a4346-19ba-4cfc-900c-52e050abed3c.rna_seq.augmented_star_gene_counts.tsv,150c1641-9b2f-469f-8ae9-f20f1b5e22a7,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9883672248596613,103907192,controlled,862a4346-19ba-4cfc-900c-52e050abed3c.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002989346,0,ddf9daf9-e37c-4d9e-8f14-48439adc81ee,Sequencing Reads,Illumina,5872012686,2021-12-13T19:57:05.469254-06:00,36,b0847f51f12171a395a82d99ce68c72d,2023-07-12T10:45:48.873121-05:00,23775496-beaa-4619-bc88-bc043ad4067a,276186,Aligned Reads,1290,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,862a4346-19ba-4cfc-900c-52e050abed3c_star__counts,released,STAR - Counts,b867a7b1-1861-4714-92fa-2cd1168146e2,2021-12-13T21:33:37.954798-06:00,Illumina,4240836,f6903599ff5df41945d600e202b23906,7f27aa88-e674-48a8-8dd5-7be344f41b0b,Gene Expression Quantification,released,RNA-Seq,9a1ef01f-58f9-551a-a7b7-a8a361fca95e,TCGA-J4-A6G3,Case had prior neoadjuvant hormone therapy (leuprolide) prior to TCGA cancer procurement.,case,2018-08-23T16:32:20.747393-05:00,23879,released,Neoadjuvant therapy,Notification,9b015929-99eb-4e74-8fbf-6b2e6d7f08e4,2014-12-30T00:00:00,Approved,9b015929-99eb-4e74-8fbf-6b2e6d7f08e4,TCGA-J4-A6G3,,,,,,,,,,,,,,
TSV,open,TCGA-EJ-8470-01A-11R-2403-07,aliquot,1a8a887e-b9f0-42f5-8dce-4e58cb13844b,33f711ae-41c4-415e-8faf-3d7984c4b5cb,ec1f502a-2879-4f36-aa4b-0535efa7d4ac.rna_seq.augmented_star_gene_counts.tsv,9604e7e6-e6df-4ca6-af3b-2edb51dea4c4,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9856567256109212,169583732,controlled,ec1f502a-2879-4f36-aa4b-0535efa7d4ac.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.003552311,0,416b3125-f7f2-484f-8d33-fdabc5dfa190,Sequencing Reads,Illumina,9751642758,2021-12-13T20:08:19.188275-06:00,36,28742d9c96315d72429b44e2195e2daa,2023-07-12T10:45:48.873121-05:00,b4112c43-a82e-4b41-a78b-e7fa6fab5637,329679,Aligned Reads,1261,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,ec1f502a-2879-4f36-aa4b-0535efa7d4ac_star__counts,released,STAR - Counts,41866354-5929-46f8-8339-4fce81fb1e8c,2021-12-13T21:25:10.774879-06:00,Illumina,4256415,a70426bda7f4b4e8a8013908e43ecad7,5f225645-97c6-440c-9527-6e2214b3b97f,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-2A-A8W1-01A-11R-A37L-07,aliquot,f5319fd5-beae-4ca8-8f42-45fca5e6a2d2,6b22709e-8b89-4a67-9530-3004467b91f6,4dfdbbfc-cebd-4354-b04f-898f37bf38ac.rna_seq.augmented_star_gene_counts.tsv,a359d28f-9952-44f6-9f96-16ba41fedefd,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9812083045664971,118837654,controlled,4dfdbbfc-cebd-4354-b04f-898f37bf38ac.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002299837,0,5db69d77-e251-4dd0-b490-4143ca67255a,Sequencing Reads,Illumina,5888971696,2021-12-13T19:50:44.111873-06:00,37,90b5478f6c99a256c9acd159efb93d1a,2023-07-12T10:45:48.873121-05:00,c8150232-92a8-4ab8-aa8d-ebdc2fcf1a0b,203535,Aligned Reads,1130,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,4dfdbbfc-cebd-4354-b04f-898f37bf38ac_star__counts,released,STAR - Counts,f8bde5f8-9d1a-4166-98f6-3b0fbed04b1a,2021-12-13T21:26:35.950996-06:00,Illumina,4227754,ad7188d872db1a4e65df1ede11adcf6f,ac66365d-531f-4e36-8ceb-63da59bef304,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-ZG-A9L6-01A-11R-A41O-07,aliquot,93cf60a7-1d61-4c1c-8dce-221289800b0c,6cd409f7-0933-4fa5-a998-735eadfb30ab,d2be5ecf-c2fc-4a75-8fd9-e4444becb4ee.rna_seq.augmented_star_gene_counts.tsv,8b099679-a890-4f99-868b-dabdeffe2ca2,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.7976265036154434,142528298,controlled,d2be5ecf-c2fc-4a75-8fd9-e4444becb4ee.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002207246,0,d7b2fe65-c74c-40bc-af93-41d5dc7db967,Sequencing Reads,Illumina,6080089732,2021-12-13T20:05:36.870831-06:00,35,8847382c16bd340d2319acbffacf5cac,2023-07-12T10:45:48.873121-05:00,c67754e1-81cb-47a1-b26b-d63f160b81a8,218121,Aligned Reads,1035,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,d2be5ecf-c2fc-4a75-8fd9-e4444becb4ee_star__counts,released,STAR - Counts,f5d6a60d-79bc-480c-af44-e7469cbf0c15,2021-12-13T21:33:14.928270-06:00,Illumina,4237129,22ad7b0afb316b01b9097a7ba3617291,f6cef06d-d2cc-4fbf-8e04-15c6429eca86,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-ZG-A9LS-01A-12R-A41O-07,aliquot,afa7d9a2-3998-4182-bf63-54895ed2de37,580772bc-57d8-4be2-ad7f-e4d0a8d754a4,9f470e3e-610b-4caf-b4fe-c171893b2340.rna_seq.augmented_star_gene_counts.tsv,d59b24a5-47a2-4af4-ad85-86ae71dcb5c4,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.8857058950943385,74246174,controlled,9f470e3e-610b-4caf-b4fe-c171893b2340.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002489964,0,e07781aa-36fa-4e2a-8bd7-3e5718b0f484,Sequencing Reads,Illumina,3896815473,2021-12-13T19:59:41.411561-06:00,36,ff039f351f91c22677dc4dc9aee0a423,2023-07-12T10:45:48.873121-05:00,95f2c89e-b185-459f-b9b1-ad57b1b5ed08,90421,Aligned Reads,1036,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,9f470e3e-610b-4caf-b4fe-c171893b2340_star__counts,released,STAR - Counts,4b98e674-ac03-47d4-b99f-c81f425146c2,2021-12-13T21:33:46.635578-06:00,Illumina,4222514,9d5bfacbc6894555f9eb3b3013ed933a,45fe053e-1dd0-401b-baac-f1e20a5aa1bd,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-VN-A88P-01A-11R-A352-07,aliquot,74c7dd37-7ff5-47ac-aeb7-14202871b6f1,e6310fd5-418f-4315-8c0a-78b05a95c214,57616b61-4b03-4e32-961a-2614d6b8dcf7.rna_seq.augmented_star_gene_counts.tsv,fc955c77-f89e-4ed4-bc42-f076867298eb,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9469299163101331,107817354,controlled,57616b61-4b03-4e32-961a-2614d6b8dcf7.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002311816,0,4d980bac-61cc-493c-8f34-90608500e371,Sequencing Reads,Illumina,5894542608,2021-12-13T19:52:15.351247-06:00,37,a360d9d69beb5193d87277b2081a5845,2023-07-12T10:45:48.873121-05:00,f347bcd3-03dc-4af2-a27f-58f495142283,144928,Aligned Reads,1099,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,57616b61-4b03-4e32-961a-2614d6b8dcf7_star__counts,released,STAR - Counts,9a75792f-5ff3-409b-a75c-e08845fb2f1b,2021-12-13T21:25:43.138708-06:00,Illumina,4229425,87baa33ca21e0adbec6ee387d9a51218,bed3fd6a-daff-401e-800a-9e5bc5ff6017,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-EJ-7321-01A-31R-2263-07,aliquot,804ee985-18dd-4f2d-a562-61b454601cdd,951adcbd-7d7a-466c-bbac-7c7afb8b9df6,9c56eacc-c71b-48b5-8747-008fd1105f89.rna_seq.augmented_star_gene_counts.tsv,8aaca61f-206b-4a1a-a504-f37e0ce07aa9,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9905351609011374,127730856,controlled,9c56eacc-c71b-48b5-8747-008fd1105f89.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.001857572,0,13723cd2-001b-419b-b0b3-4e2b54dc7ea9,Sequencing Reads,Illumina,5629730931,2021-12-13T19:59:25.356260-06:00,38,28d75aa974b4f6cca97217dc9ffcd602,2023-07-12T10:45:48.873121-05:00,f4962599-6e56-41af-9625-29b0ae4aed3c,643824,Aligned Reads,1340,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,9c56eacc-c71b-48b5-8747-008fd1105f89_star__counts,released,STAR - Counts,370fc9d0-3a8d-4a18-b520-4f9f0ab3f388,2021-12-13T21:22:45.571199-06:00,Illumina,4235002,c48c9f2fee27454c421bf0e80da9cc1a,00d6b6a9-179f-4b2a-826f-f8326197b17d,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-EJ-A8FO-11A-11R-A36G-07,aliquot,b751083d-be6d-45da-be97-a6d41d8ebe97,edeacf74-688e-4996-868e-e78277d17415,22200e14-44e6-4660-9289-62ad3db1df7b.rna_seq.augmented_star_gene_counts.tsv,f7832f8f-a3b1-49eb-b912-81a6778c812c,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.970670843562769,123744200,controlled,22200e14-44e6-4660-9289-62ad3db1df7b.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002670033,0,596a289e-0720-4927-a9ea-fbbe0e865f32,Sequencing Reads,Illumina,6437980663,2021-12-13T19:46:03.541203-06:00,36,72a5d2c433da3108cf9b9ba15e6b838e,2023-07-12T10:45:48.873121-05:00,830f4e88-9c46-40b9-9ef1-9c3a6bfb2cf5,175669,Aligned Reads,1194,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,22200e14-44e6-4660-9289-62ad3db1df7b_star__counts,released,STAR - Counts,69abb9f6-a935-45b5-8d87-fb9a089b7081,2021-12-13T21:26:23.034032-06:00,Illumina,4240612,0a12a099871f7a0408aaa22e65ae9c44,61fb3d31-24d9-45ad-a3ee-7959fdafcd26,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
